dep;week;P;T;cl_age90;pop
60;2020-S50;74;1430;69;95477
60;2020-S50;62;1048;79;60846
60;2020-S50;61;722;89;31232
60;2020-S50;43;388;90;7937
60;2020-S50;897;13038;0;825077
60;2020-S51;23;584;09;105005
60;2020-S51;108;2201;19;109771
60;2020-S51;135;2631;29;86945
60;2020-S51;151;3090;39;106081
60;2020-S51;155;3056;49;111306
60;2020-S51;114;2882;59;110477
60;2020-S51;88;2147;69;95477
60;2020-S51;68;1498;79;60846
60;2020-S51;57;825;89;31232
60;2020-S51;43;352;90;7937
60;2020-S51;943;19271;0;825077
60;2020-S52;22;615;09;105005
60;2020-S52;97;2797;19;109771
60;2020-S52;110;3666;29;86945
60;2020-S52;144;4130;39;106081
60;2020-S52;120;4100;49;111306
60;2020-S52;111;3688;59;110477
60;2020-S52;97;2653;69;95477
60;2020-S52;61;1685;79;60846
60;2020-S52;54;863;89;31232
60;2020-S52;23;349;90;7937
60;2020-S52;839;24549;0;825077
60;2020-S53;22;353;09;105005
60;2020-S53;120;1757;19;109771
60;2020-S53;167;3016;29;86945
60;2020-S53;186;2701;39;106081
60;2020-S53;151;2305;49;111306
60;2020-S53;130;2340;59;110477
60;2020-S53;106;1825;69;95477
60;2020-S53;49;1161;79;60846
60;2020-S53;57;740;89;31232
60;2020-S53;12;324;90;7937
60;2020-S53;1000;16522;0;825077
60;2021-S01;45;464;09;105005
60;2021-S01;169;1990;19;109771
60;2021-S01;253;3302;29;86945
60;2021-S01;239;3310;39;106081
60;2021-S01;199;3032;49;111306
60;2021-S01;229;3062;59;110477
60;2021-S01;142;2103;69;95477
60;2021-S01;122;1442;79;60846
60;2021-S01;101;1054;89;31232
60;2021-S01;62;520;90;7937
60;2021-S01;1562;20286;0;825077
60;2021-S02;66;750;09;105005
60;2021-S02;214;2415;19;109771
60;2021-S02;265;3121;29;86945
60;2021-S02;304;3621;39;106081
60;2021-S02;281;3586;49;111306
60;2021-S02;260;3356;59;110477
60;2021-S02;179;2409;69;95477
60;2021-S02;150;1829;79;60846
60;2021-S02;127;1198;89;31232
60;2021-S02;56;572;90;7937
60;2021-S02;1902;22857;0;825077
60;2021-S03;94;1140;09;105005
60;2021-S03;280;3214;19;109771
60;2021-S03;285;3395;29;86945
60;2021-S03;286;3917;39;106081
60;2021-S03;297;3742;49;111306
60;2021-S03;273;3353;59;110477
60;2021-S03;196;2446;69;95477
60;2021-S03;145;1671;79;60846
60;2021-S03;93;1124;89;31232
60;2021-S03;29;629;90;7937
60;2021-S03;1982;24643;0;825077
61;2020-S21;0;52;09;27454
61;2020-S21;0;53;19;32376
61;2020-S21;5;78;29;23921
61;2020-S21;2;94;39;27860
61;2020-S21;3;107;49;32672
61;2020-S21;1;128;59;38069
61;2020-S21;3;148;69;40286
61;2020-S21;1;138;79;29441
61;2020-S21;7;134;89;19119
61;2020-S21;3;77;90;5705
61;2020-S21;25;1009;0;276903
61;2020-S22;1;40;09;27454
61;2020-S22;1;97;19;32376
61;2020-S22;1;110;29;23921
61;2020-S22;0;102;39;27860
61;2020-S22;0;91;49;32672
61;2020-S22;1;141;59;38069
61;2020-S22;2;174;69;40286
61;2020-S22;0;148;79;29441
61;2020-S22;4;150;89;19119
61;2020-S22;2;51;90;5705
61;2020-S22;12;1104;0;276903
61;2020-S23;0;38;09;27454
61;2020-S23;0;61;19;32376
61;2020-S23;2;64;29;23921
61;2020-S23;1;84;39;27860
61;2020-S23;1;84;49;32672
61;2020-S23;1;111;59;38069
61;2020-S23;0;147;69;40286
61;2020-S23;0;131;79;29441
61;2020-S23;3;120;89;19119
61;2020-S23;1;46;90;5705
61;2020-S23;9;887;0;276903
61;2020-S24;0;42;09;27454
61;2020-S24;1;71;19;32376
61;2020-S24;0;77;29;23921
61;2020-S24;1;124;39;27860
61;2020-S24;2;86;49;32672
61;2020-S24;0;119;59;38069
61;2020-S24;2;138;69;40286
61;2020-S24;0;155;79;29441
61;2020-S24;1;132;89;19119
61;2020-S24;0;59;90;5705
61;2020-S24;7;1003;0;276903
61;2020-S25;0;49;09;27454
61;2020-S25;0;75;19;32376
61;2020-S25;1;106;29;23921
61;2020-S25;1;132;39;27860
61;2020-S25;5;149;49;32672
61;2020-S25;1;150;59;38069
61;2020-S25;5;188;69;40286
61;2020-S25;2;179;79;29441
61;2020-S25;2;190;89;19119
61;2020-S25;1;114;90;5705
61;2020-S25;18;1332;0;276903
61;2020-S26;0;52;09;27454
61;2020-S26;1;93;19;32376
61;2020-S26;2;176;29;23921
61;2020-S26;1;160;39;27860
61;2020-S26;0;205;49;32672
61;2020-S26;0;212;59;38069
61;2020-S26;0;192;69;40286
61;2020-S26;2;218;79;29441
61;2020-S26;0;264;89;19119
61;2020-S26;1;176;90;5705
61;2020-S26;7;1749;0;276903
61;2020-S27;0;93;09;27454
61;2020-S27;1;171;19;32376
61;2020-S27;2;210;29;23921
61;2020-S27;0;224;39;27860
61;2020-S27;1;285;49;32672
61;2020-S27;0;257;59;38069
61;2020-S27;2;259;69;40286
61;2020-S27;2;239;79;29441
61;2020-S27;1;336;89;19119
61;2020-S27;0;252;90;5705
61;2020-S27;9;2326;0;276903
61;2020-S28;0;98;09;27454
61;2020-S28;1;121;19;32376
61;2020-S28;3;173;29;23921
61;2020-S28;1;235;39;27860
61;2020-S28;2;255;49;32672
61;2020-S28;0;270;59;38069
61;2020-S28;0;236;69;40286
61;2020-S28;1;212;79;29441
61;2020-S28;1;203;89;19119
61;2020-S28;0;110;90;5705
61;2020-S28;9;1913;0;276903
61;2020-S29;1;86;09;27454
61;2020-S29;0;173;19;32376
61;2020-S29;0;161;29;23921
61;2020-S29;1;196;39;27860
61;2020-S29;0;187;49;32672
61;2020-S29;0;222;59;38069
61;2020-S29;2;272;69;40286
61;2020-S29;1;211;79;29441
61;2020-S29;2;188;89;19119
61;2020-S29;1;74;90;5705
61;2020-S29;8;1770;0;276903
61;2020-S30;0;79;09;27454
61;2020-S30;0;133;19;32376
61;2020-S30;0;190;29;23921
61;2020-S30;0;205;39;27860
61;2020-S30;1;226;49;32672
61;2020-S30;1;211;59;38069
61;2020-S30;1;284;69;40286
61;2020-S30;1;307;79;29441
61;2020-S30;0;237;89;19119
61;2020-S30;0;108;90;5705
61;2020-S30;4;1980;0;276903
61;2020-S31;0;79;09;27454
61;2020-S31;0;152;19;32376
61;2020-S31;1;222;29;23921
61;2020-S31;1;206;39;27860
61;2020-S31;0;259;49;32672
61;2020-S31;2;277;59;38069
61;2020-S31;0;401;69;40286
61;2020-S31;2;348;79;29441
61;2020-S31;0;218;89;19119
61;2020-S31;0;69;90;5705
61;2020-S31;6;2232;0;276903
61;2020-S32;0;66;09;27454
61;2020-S32;0;141;19;32376
61;2020-S32;3;261;29;23921
61;2020-S32;1;218;39;27860
61;2020-S32;2;227;49;32672
61;2020-S32;2;249;59;38069
61;2020-S32;4;316;69;40286
61;2020-S32;1;310;79;29441
61;2020-S32;0;220;89;19119
61;2020-S32;0;90;90;5705
61;2020-S32;13;2098;0;276903
61;2020-S33;2;70;09;27454
61;2020-S33;2;165;19;32376
61;2020-S33;7;257;29;23921
61;2020-S33;6;253;39;27860
61;2020-S33;4;223;49;32672
61;2020-S33;5;296;59;38069
61;2020-S33;0;317;69;40286
61;2020-S33;1;299;79;29441
61;2020-S33;2;254;89;19119
61;2020-S33;0;84;90;5705
61;2020-S33;29;2218;0;276903
61;2020-S34;0;92;09;27454
61;2020-S34;6;223;19;32376
61;2020-S34;5;348;29;23921
61;2020-S34;0;276;39;27860
61;2020-S34;3;314;49;32672
61;2020-S34;3;355;59;38069
61;2020-S34;2;349;69;40286
61;2020-S34;2;353;79;29441
61;2020-S34;2;230;89;19119
61;2020-S34;0;100;90;5705
61;2020-S34;23;2640;0;276903
61;2020-S35;2;117;09;27454
61;2020-S35;1;281;19;32376
61;2020-S35;11;438;29;23921
61;2020-S35;3;394;39;27860
61;2020-S35;6;401;49;32672
61;2020-S35;4;433;59;38069
61;2020-S35;3;395;69;40286
61;2020-S35;2;359;79;29441
61;2020-S35;0;250;89;19119
61;2020-S35;0;99;90;5705
61;2020-S35;32;3167;0;276903
61;2020-S36;0;144;09;27454
61;2020-S36;6;254;19;32376
61;2020-S36;11;462;29;23921
61;2020-S36;4;409;39;27860
61;2020-S36;3;390;49;32672
61;2020-S36;2;464;59;38069
61;2020-S36;5;441;69;40286
61;2020-S36;3;302;79;29441
61;2020-S36;0;271;89;19119
61;2020-S36;1;108;90;5705
61;2020-S36;35;3245;0;276903
61;2020-S37;4;433;09;27454
61;2020-S37;8;508;19;32376
61;2020-S37;21;573;29;23921
61;2020-S37;12;521;39;27860
61;2020-S37;8;411;49;32672
61;2020-S37;11;447;59;38069
61;2020-S37;13;442;69;40286
61;2020-S37;3;349;79;29441
61;2020-S37;0;246;89;19119
61;2020-S37;0;111;90;5705
61;2020-S37;80;4041;0;276903
61;2020-S38;5;275;09;27454
61;2020-S38;16;801;19;32376
61;2020-S38;23;661;29;23921
61;2020-S38;13;531;39;27860
61;2020-S38;17;484;49;32672
61;2020-S38;20;492;59;38069
61;2020-S38;13;422;69;40286
61;2020-S38;14;355;79;29441
61;2020-S38;6;273;89;19119
61;2020-S38;7;120;90;5705
61;2020-S38;134;4414;0;276903
61;2020-S39;1;129;09;27454
61;2020-S39;15;487;19;32376
61;2020-S39;16;469;29;23921
61;2020-S39;11;379;39;27860
61;2020-S39;12;379;49;32672
61;2020-S39;15;403;59;38069
61;2020-S39;18;394;69;40286
61;2020-S39;10;332;79;29441
61;2020-S39;13;284;89;19119
61;2020-S39;5;126;90;5705
61;2020-S39;116;3382;0;276903
61;2020-S40;5;90;09;27454
61;2020-S40;13;483;19;32376
61;2020-S40;25;455;29;23921
61;2020-S40;23;388;39;27860
61;2020-S40;16;433;49;32672
61;2020-S40;32;457;59;38069
61;2020-S40;20;402;69;40286
61;2020-S40;12;330;79;29441
61;2020-S40;22;300;89;19119
61;2020-S40;17;206;90;5705
61;2020-S40;185;3545;0;276903
61;2020-S41;4;89;09;27454
61;2020-S41;26;581;19;32376
61;2020-S41;26;526;29;23921
61;2020-S41;25;446;39;27860
61;2020-S41;34;470;49;32672
61;2020-S41;30;527;59;38069
61;2020-S41;46;473;69;40286
61;2020-S41;26;406;79;29441
61;2020-S41;28;329;89;19119
61;2020-S41;28;169;90;5705
61;2020-S41;273;4016;0;276903
61;2020-S42;2;134;09;27454
61;2020-S42;22;649;19;32376
61;2020-S42;38;498;29;23921
61;2020-S42;31;508;39;27860
61;2020-S42;31;517;49;32672
61;2020-S42;49;555;59;38069
61;2020-S42;36;473;69;40286
61;2020-S42;19;400;79;29441
61;2020-S42;25;322;89;19119
61;2020-S42;4;174;90;5705
61;2020-S42;257;4230;0;276903
61;2020-S43;9;110;09;27454
61;2020-S43;30;451;19;32376
61;2020-S43;60;650;29;23921
61;2020-S43;60;549;39;27860
61;2020-S43;55;534;49;32672
61;2020-S43;79;595;59;38069
61;2020-S43;98;566;69;40286
61;2020-S43;52;406;79;29441
61;2020-S43;29;322;89;19119
61;2020-S43;20;144;90;5705
61;2020-S43;492;4329;0;276903
61;2020-S44;23;191;09;27454
61;2020-S44;83;579;19;32376
61;2020-S44;116;872;29;23921
61;2020-S44;100;763;39;27860
61;2020-S44;99;848;49;32672
61;2020-S44;132;942;59;38069
61;2020-S44;145;740;69;40286
61;2020-S44;93;570;79;29441
61;2020-S44;75;564;89;19119
61;2020-S44;43;351;90;5705
61;2020-S44;909;6420;0;276903
61;2020-S45;16;228;09;27454
61;2020-S45;83;744;19;32376
61;2020-S45;84;850;29;23921
61;2020-S45;125;978;39;27860
61;2020-S45;119;923;49;32672
61;2020-S45;137;1031;59;38069
61;2020-S45;106;809;69;40286
61;2020-S45;89;626;79;29441
61;2020-S45;70;615;89;19119
61;2020-S45;29;324;90;5705
61;2020-S45;858;7130;0;276903
61;2020-S46;20;217;09;27454
61;2020-S46;78;723;19;32376
61;2020-S46;62;717;29;23921
61;2020-S46;66;801;39;27860
61;2020-S46;102;816;49;32672
61;2020-S46;91;880;59;38069
61;2020-S46;68;712;69;40286
61;2020-S46;48;523;79;29441
61;2020-S46;84;687;89;19119
61;2020-S46;56;507;90;5705
61;2020-S46;675;6583;0;276903
61;2020-S47;19;282;09;27454
61;2020-S47;69;969;19;32376
61;2020-S47;69;825;29;23921
61;2020-S47;67;950;39;27860
61;2020-S47;88;1012;49;32672
61;2020-S47;73;995;59;38069
61;2020-S47;46;662;69;40286
61;2020-S47;46;610;79;29441
61;2020-S47;50;682;89;19119
61;2020-S47;23;438;90;5705
61;2020-S47;550;7425;0;276903
61;2020-S48;13;209;09;27454
61;2020-S48;45;754;19;32376
61;2020-S48;42;776;29;23921
61;2020-S48;43;838;39;27860
61;2020-S48;49;886;49;32672
61;2020-S48;63;889;59;38069
61;2020-S48;50;744;69;40286
61;2020-S48;38;636;79;29441
61;2020-S48;49;693;89;19119
61;2020-S48;25;512;90;5705
61;2020-S48;417;6938;0;276903
61;2020-S49;10;174;09;27454
61;2020-S49;16;506;19;32376
61;2020-S49;50;687;29;23921
61;2020-S49;48;737;39;27860
61;2020-S49;42;743;49;32672
61;2020-S49;47;809;59;38069
61;2020-S49;28;620;69;40286
61;2020-S49;33;618;79;29441
61;2020-S49;49;693;89;19119
61;2020-S49;31;519;90;5705
61;2020-S49;354;6106;0;276903
61;2020-S50;20;173;09;27454
61;2020-S50;32;497;19;32376
61;2020-S50;76;845;29;23921
61;2020-S50;59;897;39;27860
61;2020-S50;63;887;49;32672
61;2020-S50;77;1070;59;38069
61;2020-S50;42;786;69;40286
61;2020-S50;47;681;79;29441
61;2020-S50;68;826;89;19119
61;2020-S50;50;615;90;5705
61;2020-S50;534;7278;0;276903
61;2020-S51;16;214;09;27454
61;2020-S51;50;811;19;32376
61;2020-S51;57;1098;29;23921
61;2020-S51;75;1172;39;27860
61;2020-S51;79;1126;49;32672
61;2020-S51;81;1211;59;38069
61;2020-S51;40;959;69;40286
61;2020-S51;48;860;79;29441
61;2020-S51;53;837;89;19119
61;2020-S51;39;613;90;5705
61;2020-S51;538;8901;0;276903
61;2020-S52;17;259;09;27454
61;2020-S52;47;1161;19;32376
61;2020-S52;52;1463;29;23921
61;2020-S52;57;1631;39;27860
61;2020-S52;70;1715;49;32672
61;2020-S52;74;1666;59;38069
61;2020-S52;57;1414;69;40286
61;2020-S52;35;989;79;29441
61;2020-S52;35;843;89;19119
61;2020-S52;17;515;90;5705
61;2020-S52;461;11656;0;276903
61;2020-S53;14;175;09;27454
61;2020-S53;49;754;19;32376
61;2020-S53;70;1129;29;23921
61;2020-S53;68;883;39;27860
61;2020-S53;64;948;49;32672
61;2020-S53;83;1011;59;38069
61;2020-S53;58;975;69;40286
61;2020-S53;44;677;79;29441
61;2020-S53;53;712;89;19119
61;2020-S53;26;539;90;5705
61;2020-S53;529;7803;0;276903
61;2021-S01;23;190;09;27454
61;2021-S01;81;853;19;32376
61;2021-S01;74;1329;29;23921
61;2021-S01;66;1292;39;27860
61;2021-S01;79;1378;49;32672
61;2021-S01;71;1485;59;38069
61;2021-S01;56;1061;69;40286
61;2021-S01;32;770;79;29441
61;2021-S01;39;757;89;19119
61;2021-S01;20;479;90;5705
61;2021-S01;541;9595;0;276903
61;2021-S02;35;280;09;27454
61;2021-S02;69;891;19;32376
61;2021-S02;71;990;29;23921
61;2021-S02;74;1056;39;27860
61;2021-S02;84;1053;49;32672
61;2021-S02;70;1111;59;38069
61;2021-S02;71;883;69;40286
61;2021-S02;45;682;79;29441
61;2021-S02;49;668;89;19119
61;2021-S02;20;392;90;5705
61;2021-S02;588;8006;0;276903
61;2021-S03;16;305;09;27454
61;2021-S03;63;992;19;32376
61;2021-S03;64;990;29;23921
61;2021-S03;64;1054;39;27860
61;2021-S03;67;1050;49;32672
61;2021-S03;77;1037;59;38069
61;2021-S03;53;849;69;40286
61;2021-S03;48;668;79;29441
61;2021-S03;31;668;89;19119
61;2021-S03;25;392;90;5705
61;2021-S03;508;8005;0;276903
62;2020-S21;5;200;09;175077
62;2020-S21;11;222;19;192152
62;2020-S21;5;465;29;155051
62;2020-S21;13;595;39;181223
62;2020-S21;14;619;49;185396
62;2020-S21;10;554;59;188804
62;2020-S21;11;506;69;181141
62;2020-S21;7;385;79;113951
62;2020-S21;5;326;89;64319
62;2020-S21;5;198;90;15664
62;2020-S21;86;4070;0;1452778
62;2020-S22;3;215;09;175077
62;2020-S22;2;256;19;192152
62;2020-S22;9;553;29;155051
62;2020-S22;7;618;39;181223
62;2020-S22;7;683;49;185396
62;2020-S22;6;664;59;188804
62;2020-S22;5;651;69;181141
62;2020-S22;8;502;79;113951
62;2020-S22;3;409;89;64319
62;2020-S22;1;170;90;15664
62;2020-S22;51;4721;0;1452778
62;2020-S23;8;208;09;175077
62;2020-S23;7;259;19;192152
62;2020-S23;8;420;29;155051
62;2020-S23;14;486;39;181223
62;2020-S23;13;471;49;185396
62;2020-S23;7;557;59;188804
62;2020-S23;12;534;69;181141
62;2020-S23;5;433;79;113951
62;2020-S23;5;361;89;64319
62;2020-S23;6;162;90;15664
62;2020-S23;85;3892;0;1452778
62;2020-S24;5;286;09;175077
62;2020-S24;3;347;19;192152
62;2020-S24;5;479;29;155051
62;2020-S24;9;546;39;181223
62;2020-S24;4;608;49;185396
62;2020-S24;7;578;59;188804
62;2020-S24;4;657;69;181141
62;2020-S24;7;529;79;113951
62;2020-S24;2;415;89;64319
62;2020-S24;5;156;90;15664
62;2020-S24;51;4602;0;1452778
62;2020-S25;2;261;09;175077
62;2020-S25;6;327;19;192152
62;2020-S25;9;481;29;155051
62;2020-S25;3;537;39;181223
62;2020-S25;7;546;49;185396
62;2020-S25;5;602;59;188804
62;2020-S25;3;613;69;181141
62;2020-S25;4;491;79;113951
62;2020-S25;8;392;89;64319
62;2020-S25;0;129;90;15664
62;2020-S25;47;4380;0;1452778
62;2020-S26;1;300;09;175077
62;2020-S26;11;437;19;192152
62;2020-S26;8;581;29;155051
62;2020-S26;10;653;39;181223
62;2020-S26;6;619;49;185396
62;2020-S26;2;607;59;188804
62;2020-S26;7;661;69;181141
62;2020-S26;4;515;79;113951
62;2020-S26;7;480;89;64319
62;2020-S26;1;203;90;15664
62;2020-S26;57;5056;0;1452778
62;2020-S27;5;657;09;175077
62;2020-S27;13;594;19;192152
62;2020-S27;7;635;29;155051
62;2020-S27;9;770;39;181223
62;2020-S27;8;717;49;185396
62;2020-S27;7;757;59;188804
62;2020-S27;0;711;69;181141
62;2020-S27;3;566;79;113951
62;2020-S27;2;465;89;64319
62;2020-S27;0;137;90;15664
62;2020-S27;54;6010;0;1452778
62;2020-S28;1;547;09;175077
62;2020-S28;2;509;19;192152
62;2020-S28;3;719;29;155051
62;2020-S28;4;864;39;181223
62;2020-S28;2;700;49;185396
62;2020-S28;4;746;59;188804
62;2020-S28;3;716;69;181141
62;2020-S28;7;571;79;113951
62;2020-S28;1;449;89;64319
62;2020-S28;0;164;90;15664
62;2020-S28;27;5990;0;1452778
62;2020-S29;13;637;09;175077
62;2020-S29;11;617;19;192152
62;2020-S29;7;940;29;155051
62;2020-S29;7;1029;39;181223
62;2020-S29;11;781;49;185396
62;2020-S29;1;779;59;188804
62;2020-S29;6;810;69;181141
62;2020-S29;2;629;79;113951
62;2020-S29;5;474;89;64319
62;2020-S29;0;195;90;15664
62;2020-S29;63;6892;0;1452778
62;2020-S30;2;564;09;175077
62;2020-S30;6;819;19;192152
62;2020-S30;14;1270;29;155051
62;2020-S30;7;1290;39;181223
62;2020-S30;8;1042;49;185396
62;2020-S30;8;1031;59;188804
62;2020-S30;3;1007;69;181141
62;2020-S30;1;760;79;113951
62;2020-S30;4;596;89;64319
62;2020-S30;2;218;90;15664
62;2020-S30;55;8597;0;1452778
62;2020-S31;3;527;09;175077
62;2020-S31;18;993;19;192152
62;2020-S31;10;1421;29;155051
62;2020-S31;18;1466;39;181223
62;2020-S31;21;1353;49;185396
62;2020-S31;13;1291;59;188804
62;2020-S31;9;1194;69;181141
62;2020-S31;9;954;79;113951
62;2020-S31;4;632;89;64319
62;2020-S31;0;216;90;15664
62;2020-S31;105;10049;0;1452778
62;2020-S32;3;452;09;175077
62;2020-S32;10;875;19;192152
62;2020-S32;21;1409;29;155051
62;2020-S32;22;1343;39;181223
62;2020-S32;14;1219;49;185396
62;2020-S32;11;1201;59;188804
62;2020-S32;12;1272;69;181141
62;2020-S32;6;877;79;113951
62;2020-S32;8;630;89;64319
62;2020-S32;5;223;90;15664
62;2020-S32;112;9503;0;1452778
62;2020-S33;4;435;09;175077
62;2020-S33;15;1028;19;192152
62;2020-S33;28;1343;29;155051
62;2020-S33;14;1175;39;181223
62;2020-S33;21;1127;49;185396
62;2020-S33;25;1133;59;188804
62;2020-S33;12;1172;69;181141
62;2020-S33;15;915;79;113951
62;2020-S33;5;637;89;64319
62;2020-S33;5;279;90;15664
62;2020-S33;144;9244;0;1452778
62;2020-S34;6;426;09;175077
62;2020-S34;18;1314;19;192152
62;2020-S34;44;1962;29;155051
62;2020-S34;40;1802;39;181223
62;2020-S34;35;1767;49;185396
62;2020-S34;15;1661;59;188804
62;2020-S34;14;1497;69;181141
62;2020-S34;10;1100;79;113951
62;2020-S34;10;716;89;64319
62;2020-S34;2;269;90;15664
62;2020-S34;194;12514;0;1452778
62;2020-S35;10;596;09;175077
62;2020-S35;47;1505;19;192152
62;2020-S35;76;2529;29;155051
62;2020-S35;46;2360;39;181223
62;2020-S35;28;2263;49;185396
62;2020-S35;43;2118;59;188804
62;2020-S35;21;1659;69;181141
62;2020-S35;18;1115;79;113951
62;2020-S35;3;675;89;64319
62;2020-S35;4;251;90;15664
62;2020-S35;296;15072;0;1452778
62;2020-S36;30;1229;09;175077
62;2020-S36;217;2578;19;192152
62;2020-S36;343;3954;29;155051
62;2020-S36;149;3528;39;181223
62;2020-S36;127;3297;49;185396
62;2020-S36;114;2913;59;188804
62;2020-S36;55;2139;69;181141
62;2020-S36;36;1436;79;113951
62;2020-S36;19;910;89;64319
62;2020-S36;11;291;90;15664
62;2020-S36;1101;22278;0;1452778
62;2020-S37;66;4384;09;175077
62;2020-S37;273;6128;19;192152
62;2020-S37;480;6008;29;155051
62;2020-S37;202;5815;39;181223
62;2020-S37;179;4896;49;185396
62;2020-S37;179;3690;59;188804
62;2020-S37;84;2488;69;181141
62;2020-S37;48;1608;79;113951
62;2020-S37;23;945;89;64319
62;2020-S37;7;328;90;15664
62;2020-S37;1541;36292;0;1452778
62;2020-S38;66;3127;09;175077
62;2020-S38;302;7576;19;192152
62;2020-S38;374;5512;29;155051
62;2020-S38;217;5419;39;181223
62;2020-S38;274;4728;49;185396
62;2020-S38;246;3686;59;188804
62;2020-S38;122;2546;69;181141
62;2020-S38;72;1650;79;113951
62;2020-S38;50;919;89;64319
62;2020-S38;6;346;90;15664
62;2020-S38;1729;35511;0;1452778
62;2020-S39;46;1228;09;175077
62;2020-S39;271;5768;19;192152
62;2020-S39;297;4564;29;155051
62;2020-S39;203;3963;39;181223
62;2020-S39;232;3700;49;185396
62;2020-S39;220;3149;59;188804
62;2020-S39;122;2255;69;181141
62;2020-S39;86;1480;79;113951
62;2020-S39;54;1036;89;64319
62;2020-S39;10;404;90;15664
62;2020-S39;1541;27550;0;1452778
62;2020-S40;37;870;09;175077
62;2020-S40;243;4484;19;192152
62;2020-S40;343;4191;29;155051
62;2020-S40;225;3612;39;181223
62;2020-S40;277;3493;49;185396
62;2020-S40;245;3033;59;188804
62;2020-S40;185;2223;69;181141
62;2020-S40;94;1511;79;113951
62;2020-S40;51;1027;89;64319
62;2020-S40;18;420;90;15664
62;2020-S40;1719;24869;0;1452778
62;2020-S41;47;907;09;175077
62;2020-S41;305;4634;19;192152
62;2020-S41;435;4530;29;155051
62;2020-S41;418;4226;39;181223
62;2020-S41;397;3990;49;185396
62;2020-S41;364;3397;59;188804
62;2020-S41;239;2547;69;181141
62;2020-S41;123;1659;79;113951
62;2020-S41;89;1195;89;64319
62;2020-S41;40;479;90;15664
62;2020-S41;2457;27569;0;1452778
62;2020-S42;107;1272;09;175077
62;2020-S42;447;5730;19;192152
62;2020-S42;599;5635;29;155051
62;2020-S42;595;5667;39;181223
62;2020-S42;588;5334;49;185396
62;2020-S42;501;4382;59;188804
62;2020-S42;372;3077;69;181141
62;2020-S42;213;1965;79;113951
62;2020-S42;150;1433;89;64319
62;2020-S42;59;690;90;15664
62;2020-S42;3631;35192;0;1452778
62;2020-S43;150;1488;09;175077
62;2020-S43;655;5300;19;192152
62;2020-S43;924;7166;29;155051
62;2020-S43;1004;7115;39;181223
62;2020-S43;1019;6515;49;185396
62;2020-S43;904;5652;59;188804
62;2020-S43;655;3853;69;181141
62;2020-S43;434;2503;79;113951
62;2020-S43;273;1797;89;64319
62;2020-S43;124;923;90;15664
62;2020-S43;6143;42321;0;1452778
62;2020-S44;225;2037;09;175077
62;2020-S44;1005;6661;19;192152
62;2020-S44;1195;8814;29;155051
62;2020-S44;1304;8839;39;181223
62;2020-S44;1414;8321;49;185396
62;2020-S44;1262;7517;59;188804
62;2020-S44;920;5292;69;181141
62;2020-S44;577;3263;79;113951
62;2020-S44;327;2088;89;64319
62;2020-S44;132;956;90;15664
62;2020-S44;8362;53799;0;1452778
62;2020-S45;307;2642;09;175077
62;2020-S45;1040;7975;19;192152
62;2020-S45;1016;8521;29;155051
62;2020-S45;1152;9029;39;181223
62;2020-S45;1160;8784;49;185396
62;2020-S45;1170;7970;59;188804
62;2020-S45;920;5648;69;181141
62;2020-S45;525;3384;79;113951
62;2020-S45;362;2473;89;64319
62;2020-S45;164;1216;90;15664
62;2020-S45;7817;57656;0;1452778
62;2020-S46;219;2174;09;175077
62;2020-S46;658;6338;19;192152
62;2020-S46;646;5796;29;155051
62;2020-S46;667;6463;39;181223
62;2020-S46;732;6510;49;185396
62;2020-S46;740;5916;59;188804
62;2020-S46;485;4065;69;181141
62;2020-S46;334;2659;79;113951
62;2020-S46;302;2322;89;64319
62;2020-S46;155;1207;90;15664
62;2020-S46;4940;43455;0;1452778
62;2020-S47;123;1752;09;175077
62;2020-S47;435;5015;19;192152
62;2020-S47;362;4523;29;155051
62;2020-S47;390;5176;39;181223
62;2020-S47;454;4965;49;185396
62;2020-S47;425;4570;59;188804
